Season,SeasonType,Players,SeasonId,SeasonName,TeamId,TeamName
1954-55,Regular Season,"[{'Id': 77247, 'Name': 'Bill Kenville'}, {'Id': 76768, 'Name': 'Billy Gabor'}, {'Id': 78153, 'Name': 'Connie Simmons'}, {'Id': 76693, 'Name': 'Dick Farley'}, {'Id': 78076, 'Name': 'Dolph Schayes'}, {'Id': 77394, 'Name': 'Earl Lloyd'}, {'Id': 77268, 'Name': 'George King'}, {'Id': 78374, 'Name': 'Jim Tucker'}, {'Id': 77248, 'Name': 'Johnny Kerr'}, {'Id': 78117, 'Name': 'Paul Seymour'}, {'Id': 77999, 'Name': 'Red Rocha'}, {'Id': 77775, 'Name': 'Wally Osterkorn'}]",1954,1954-55,1610612755,Philadelphia 76ers
1954-55,Playoffs,"[{'Id': 77247, 'Name': 'Bill Kenville'}, {'Id': 76693, 'Name': 'Dick Farley'}, {'Id': 78076, 'Name': 'Dolph Schayes'}, {'Id': 77394, 'Name': 'Earl Lloyd'}, {'Id': 77268, 'Name': 'George King'}, {'Id': 78374, 'Name': 'Jim Tucker'}, {'Id': 77248, 'Name': 'Johnny Kerr'}, {'Id': 78117, 'Name': 'Paul Seymour'}, {'Id': 77999, 'Name': 'Red Rocha'}, {'Id': 77775, 'Name': 'Wally Osterkorn'}]",1954,1954-55,1610612755,Philadelphia 76ers
1954-55,Regular Season,"[{'Id': 77247, 'Name': 'Bill Kenville'}, {'Id': 76768, 'Name': 'Billy Gabor'}, {'Id': 78153, 'Name': 'Connie Simmons'}, {'Id': 76693, 'Name': 'Dick Farley'}, {'Id': 78076, 'Name': 'Dolph Schayes'}, {'Id': 77394, 'Name': 'Earl Lloyd'}, {'Id': 77268, 'Name': 'George King'}, {'Id': 78374, 'Name': 'Jim Tucker'}, {'Id': 77248, 'Name': 'Johnny Kerr'}, {'Id': 78117, 'Name': 'Paul Seymour'}, {'Id': 77999, 'Name': 'Red Rocha'}, {'Id': 77775, 'Name': 'Wally Osterkorn'}]",1954,1954-55,1610612755,Philadelphia 76ers
1954-55,Regular Season,"[{'Id': 77036, 'Name': 'Bear, The Body Hoffman'}, {'Id': 76717, 'Name': 'Danny Finn'}, {'Id': 76555, 'Name': 'George Dempsey'}, {'Id': 76800, 'Name': 'Jack George'}, {'Id': 77634, 'Name': 'Jackie Moore'}, {'Id': 76838, 'Name': 'Joe Graboski'}, {'Id': 77675, 'Name': 'Ken Murray'}, {'Id': 76454, 'Name': 'Larry Costello'}, {'Id': 77230, 'Name': 'Michael Kearns'}, {'Id': 77169, 'Name': 'Neil Johnston'}, {'Id': 76056, 'Name': 'Paul Arizin'}, {'Id': 78639, 'Name': 'Robert Zawoluk'}, {'Id': 76246, 'Name': 'Tom Brennan'}, {'Id': 76536, 'Name': 'Walt Davis'}]",1954,1954-55,1610612744,Philadelphia Warriors
1954-55,Playoffs,"[{'Id': 77967, 'Name': 'Arnie Risen'}, {'Id': 78232, 'Name': 'Art Spoelstra'}, {'Id': 76514, 'Name': 'Bob Davies'}, {'Id': 78453, 'Name': 'Bobby Wanzer'}, {'Id': 76394, 'Name': 'Cal Christensen'}, {'Id': 76999, 'Name': 'Don Henriksen'}, {'Id': 76414, 'Name': 'Jack Coleman'}, {'Id': 77551, 'Name': 'Jack McMahon'}, {'Id': 78225, 'Name': 'Odie Spears'}, {'Id': 77467, 'Name': 'Tom Marshall'}]",1954,1954-55,1610612758,Rochester Royals
1954-55,Regular Season,"[{'Id': 77967, 'Name': 'Arnie Risen'}, {'Id': 78232, 'Name': 'Art Spoelstra'}, {'Id': 76514, 'Name': 'Bob Davies'}, {'Id': 78453, 'Name': 'Bobby Wanzer'}, {'Id': 77682, 'Name': 'Boris Nachamkin'}, {'Id': 76394, 'Name': 'Cal Christensen'}, {'Id': 76999, 'Name': 'Don Henriksen'}, {'Id': 76414, 'Name': 'Jack Coleman'}, {'Id': 77551, 'Name': 'Jack McMahon'}, {'Id': 78225, 'Name': 'Odie Spears'}, {'Id': 77467, 'Name': 'Tom Marshall'}]",1954,1954-55,1610612758,Rochester Royals
1954-55,Playoffs,"[{'Id': 77967, 'Name': 'Arnie Risen'}, {'Id': 78232, 'Name': 'Art Spoelstra'}, {'Id': 76514, 'Name': 'Bob Davies'}, {'Id': 78453, 'Name': 'Bobby Wanzer'}, {'Id': 76394, 'Name': 'Cal Christensen'}, {'Id': 76999, 'Name': 'Don Henriksen'}, {'Id': 76414, 'Name': 'Jack Coleman'}, {'Id': 77551, 'Name': 'Jack McMahon'}, {'Id': 78225, 'Name': 'Odie Spears'}, {'Id': 77467, 'Name': 'Tom Marshall'}]",1954,1954-55,1610612758,Sacramento Kings
1954-55,Regular Season,"[{'Id': 77967, 'Name': 'Arnie Risen'}, {'Id': 78232, 'Name': 'Art Spoelstra'}, {'Id': 76514, 'Name': 'Bob Davies'}, {'Id': 78453, 'Name': 'Bobby Wanzer'}, {'Id': 77682, 'Name': 'Boris Nachamkin'}, {'Id': 76394, 'Name': 'Cal Christensen'}, {'Id': 76999, 'Name': 'Don Henriksen'}, {'Id': 76414, 'Name': 'Jack Coleman'}, {'Id': 77551, 'Name': 'Jack McMahon'}, {'Id': 78225, 'Name': 'Odie Spears'}, {'Id': 77467, 'Name': 'Tom Marshall'}]",1954,1954-55,1610612758,Sacramento Kings
1954-55,Regular Season,"[{'Id': 77036, 'Name': 'Bear, The Body Hoffman'}, {'Id': 76717, 'Name': 'Danny Finn'}, {'Id': 76555, 'Name': 'George Dempsey'}, {'Id': 76800, 'Name': 'Jack George'}, {'Id': 77634, 'Name': 'Jackie Moore'}, {'Id': 76838, 'Name': 'Joe Graboski'}, {'Id': 77675, 'Name': 'Ken Murray'}, {'Id': 76454, 'Name': 'Larry Costello'}, {'Id': 77230, 'Name': 'Michael Kearns'}, {'Id': 77169, 'Name': 'Neil Johnston'}, {'Id': 76056, 'Name': 'Paul Arizin'}, {'Id': 78639, 'Name': 'Robert Zawoluk'}, {'Id': 76246, 'Name': 'Tom Brennan'}, {'Id': 76536, 'Name': 'Walt Davis'}]",1954,1954-55,1610612744,San Francisco Warriors
1954-55,Regular Season,"[{'Id': 76937, 'Name': 'Alex Hannum'}, {'Id': 76331, 'Name': 'Bill Calhoun'}, {'Id': 76962, 'Name': 'Bob Harrison'}, {'Id': 77847, 'Name': 'Bob Pettit'}, {'Id': 77563, 'Name': 'Carl McNulty'}, {'Id': 78125, 'Name': 'Charlie Share'}, {'Id': 76442, 'Name': 'Chuck Cooper'}, {'Id': 78063, 'Name': 'Frank Saul'}, {'Id': 78113, 'Name': 'Frank Selvy'}, {'Id': 76578, 'Name': 'Fred Diute'}, {'Id': 77913, 'Name': 'George Ratkovicz'}, {'Id': 77499, 'Name': 'Ken McBride'}, {'Id': 77477, 'Name': 'Phil Martin'}, {'Id': 77430, 'Name': 'Ronnie MacGilvray'}]",1954,1954-55,1610612737,St. Louis Hawks
1954-55,Playoffs,"[{'Id': 77247, 'Name': 'Bill Kenville'}, {'Id': 76693, 'Name': 'Dick Farley'}, {'Id': 78076, 'Name': 'Dolph Schayes'}, {'Id': 77394, 'Name': 'Earl Lloyd'}, {'Id': 77268, 'Name': 'George King'}, {'Id': 78374, 'Name': 'Jim Tucker'}, {'Id': 77248, 'Name': 'Johnny Kerr'}, {'Id': 78117, 'Name': 'Paul Seymour'}, {'Id': 77999, 'Name': 'Red Rocha'}, {'Id': 77775, 'Name': 'Wally Osterkorn'}]",1954,1954-55,1610612755,Syracuse Nationals
1954-55,Regular Season,"[{'Id': 77247, 'Name': 'Bill Kenville'}, {'Id': 76768, 'Name': 'Billy Gabor'}, {'Id': 78153, 'Name': 'Connie Simmons'}, {'Id': 76693, 'Name': 'Dick Farley'}, {'Id': 78076, 'Name': 'Dolph Schayes'}, {'Id': 77394, 'Name': 'Earl Lloyd'}, {'Id': 77268, 'Name': 'George King'}, {'Id': 78374, 'Name': 'Jim Tucker'}, {'Id': 77248, 'Name': 'Johnny Kerr'}, {'Id': 78117, 'Name': 'Paul Seymour'}, {'Id': 77999, 'Name': 'Red Rocha'}, {'Id': 77775, 'Name': 'Wally Osterkorn'}]",1954,1954-55,1610612755,Syracuse Nationals
1955-56,Playoffs,"[{'Id': 76708, 'Name': 'Al Ferrari'}, {'Id': 76937, 'Name': 'Alex Hannum'}, {'Id': 76962, 'Name': 'Bob Harrison'}, {'Id': 77847, 'Name': 'Bob Pettit'}, {'Id': 78072, 'Name': 'Bob Schafer'}, {'Id': 78125, 'Name': 'Charlie Share'}, {'Id': 76414, 'Name': 'Jack Coleman'}, {'Id': 77551, 'Name': 'Jack McMahon'}, {'Id': 78249, 'Name': 'Jack Stephens'}, {'Id': 77799, 'Name': 'Medford Park'}]",1955,1955-56,1610612737,Atlanta Hawks
1955-56,Regular Season,"[{'Id': 76708, 'Name': 'Al Ferrari'}, {'Id': 76937, 'Name': 'Alex Hannum'}, {'Id': 76962, 'Name': 'Bob Harrison'}, {'Id': 77847, 'Name': 'Bob Pettit'}, {'Id': 78072, 'Name': 'Bob Schafer'}, {'Id': 78125, 'Name': 'Charlie Share'}, {'Id': 78113, 'Name': 'Frank Selvy'}, {'Id': 76414, 'Name': 'Jack Coleman'}, {'Id': 77551, 'Name': 'Jack McMahon'}, {'Id': 78249, 'Name': 'Jack Stephens'}, {'Id': 77799, 'Name': 'Medford Park'}]",1955,1955-56,1610612737,Atlanta Hawks
1955-56,Playoffs,"[{'Id': 77967, 'Name': 'Arnie Risen'}, {'Id': 78126, 'Name': 'Bill Sharman'}, {'Id': 600003, 'Name': 'Bob Cousy'}, {'Id': 76989, 'Name': 'Dick Hemric'}, {'Id': 77648, 'Name': 'Dwight Morrison'}, {'Id': 77429, 'Name': 'Ed Macauley'}, {'Id': 76114, 'Name': 'Ernie Barrett'}, {'Id': 77713, 'Name': 'Jack Nichols'}, {'Id': 77409, 'Name': 'Jim Loscutoff'}, {'Id': 77791, 'Name': 'Togo Palazzi'}]",1955,1955-56,1610612738,Boston Celtics
1955-56,Regular Season,"[{'Id': 77967, 'Name': 'Arnie Risen'}, {'Id': 78126, 'Name': 'Bill Sharman'}, {'Id': 600003, 'Name': 'Bob Cousy'}, {'Id': 76989, 'Name': 'Dick Hemric'}, {'Id': 77648, 'Name': 'Dwight Morrison'}, {'Id': 77429, 'Name': 'Ed Macauley'}, {'Id': 76114, 'Name': 'Ernie Barrett'}, {'Id': 77713, 'Name': 'Jack Nichols'}, {'Id': 77409, 'Name': 'Jim Loscutoff'}, {'Id': 77791, 'Name': 'Togo Palazzi'}]",1955,1955-56,1610612738,Boston Celtics
1955-56,Regular Season,"[{'Id': 78232, 'Name': 'Art Spoelstra'}, {'Id': 78453, 'Name': 'Bobby Wanzer'}, {'Id': 76958, 'Name': 'Chris Harris'}, {'Id': 78153, 'Name': 'Connie Simmons'}, {'Id': 77955, 'Name': 'Dick Ricketts'}, {'Id': 77573, 'Name': 'Don Meineke'}, {'Id': 76723, 'Name': 'Ed Fleming'}, {'Id': 78388, 'Name': 'Jack Twyman'}, {'Id': 76524, 'Name': 'James Davis'}, {'Id': 600016, 'Name': 'Maurice Stokes'}, {'Id': 77932, 'Name': 'Richie Regan'}]",1955,1955-56,1610612758,Cincinnati Royals
1955-56,Playoffs,"[{'Id': 77853, 'Name': 'Andy Phillip'}, {'Id': 77062, 'Name': 'Bob Houbregs'}, {'Id': 76442, 'Name': 'Chuck Cooper'}, {'Id': 77722, 'Name': 'Chuck Noble'}, {'Id': 76250, 'Name': 'Frank Brian'}, {'Id': 78628, 'Name': 'George Yardley'}, {'Id': 76744, 'Name': 'Larry Foust'}, {'Id': 77089, 'Name': 'Mel Hutchins'}, {'Id': 78225, 'Name': 'Odie Spears'}, {'Id': 76561, 'Name': 'Walter Devlin'}]",1955,1955-56,1610612765,Detroit Pistons
1955-56,Regular Season,"[{'Id': 77853, 'Name': 'Andy Phillip'}, {'Id': 77062, 'Name': 'Bob Houbregs'}, {'Id': 76442, 'Name': 'Chuck Cooper'}, {'Id': 77722, 'Name': 'Chuck Noble'}, {'Id': 76164, 'Name': 'Don Bielke'}, {'Id': 76250, 'Name': 'Frank Brian'}, {'Id': 78628, 'Name': 'George Yardley'}, {'Id': 76062, 'Name': 'Jesse Arnelle'}, {'Id': 77045, 'Name': 'Jim Holstein'}, {'Id': 76744, 'Name': 'Larry Foust'}, {'Id': 78638, 'Name': 'Max Zaslofsky'}, {'Id': 77089, 'Name': 'Mel Hutchins'}, {'Id': 78225, 'Name': 'Odie Spears'}, {'Id': 76561, 'Name': 'Walter Devlin'}]",1955,1955-56,1610612765,Detroit Pistons
1955-56,Playoffs,"[{'Id': 77853, 'Name': 'Andy Phillip'}, {'Id': 77062, 'Name': 'Bob Houbregs'}, {'Id': 76442, 'Name': 'Chuck Cooper'}, {'Id': 77722, 'Name': 'Chuck Noble'}, {'Id': 76250, 'Name': 'Frank Brian'}, {'Id': 78628, 'Name': 'George Yardley'}, {'Id': 76744, 'Name': 'Larry Foust'}, {'Id': 77089, 'Name': 'Mel Hutchins'}, {'Id': 78225, 'Name': 'Odie Spears'}, {'Id': 76561, 'Name': 'Walter Devlin'}]",1955,1955-56,1610612765,Fort Wayne Pistons
1955-56,Regular Season,"[{'Id': 77853, 'Name': 'Andy Phillip'}, {'Id': 77062, 'Name': 'Bob Houbregs'}, {'Id': 76442, 'Name': 'Chuck Cooper'}, {'Id': 77722, 'Name': 'Chuck Noble'}, {'Id': 76164, 'Name': 'Don Bielke'}, {'Id': 76250, 'Name': 'Frank Brian'}, {'Id': 78628, 'Name': 'George Yardley'}, {'Id': 76062, 'Name': 'Jesse Arnelle'}, {'Id': 77045, 'Name': 'Jim Holstein'}, {'Id': 76744, 'Name': 'Larry Foust'}, {'Id': 78638, 'Name': 'Max Zaslofsky'}, {'Id': 77089, 'Name': 'Mel Hutchins'}, {'Id': 78225, 'Name': 'Odie Spears'}, {'Id': 76561, 'Name': 'Walter Devlin'}]",1955,1955-56,1610612765,Fort Wayne Pistons
1955-56,Playoffs,"[{'Id': 76136, 'Name': 'Ernie Beck'}, {'Id': 76555, 'Name': 'George Dempsey'}, {'Id': 76800, 'Name': 'Jack George'}, {'Id': 77634, 'Name': 'Jackie Moore'}, {'Id': 76838, 'Name': 'Joe Graboski'}, {'Id': 76998, 'Name': 'Larry Hennessy'}, {'Id': 77169, 'Name': 'Neil Johnston'}, {'Id': 76056, 'Name': 'Paul Arizin'}, {'Id': 76828, 'Name': 'Tom Gola'}, {'Id': 76536, 'Name': 'Walt Davis'}]",1955,1955-56,1610612744,Golden State Warriors
1955-56,Regular Season,"[{'Id': 76136, 'Name': 'Ernie Beck'}, {'Id': 76555, 'Name': 'George Dempsey'}, {'Id': 76800, 'Name': 'Jack George'}, {'Id': 77634, 'Name': 'Jackie Moore'}, {'Id': 76838, 'Name': 'Joe Graboski'}, {'Id': 76998, 'Name': 'Larry Hennessy'}, {'Id': 77169, 'Name': 'Neil Johnston'}, {'Id': 76056, 'Name': 'Paul Arizin'}, {'Id': 76828, 'Name': 'Tom Gola'}, {'Id': 76536, 'Name': 'Walt Davis'}]",1955,1955-56,1610612744,Golden State Warriors
1955-56,Playoffs,"[{'Id': 76136, 'Name': 'Ernie Beck'}, {'Id': 76555, 'Name': 'George Dempsey'}, {'Id': 76800, 'Name': 'Jack George'}, {'Id': 77634, 'Name': 'Jackie Moore'}, {'Id': 76838, 'Name': 'Joe Graboski'}, {'Id': 76998, 'Name': 'Larry Hennessy'}, {'Id': 77169, 'Name': 'Neil Johnston'}, {'Id': 76056, 'Name': 'Paul Arizin'}, {'Id': 76828, 'Name': 'Tom Gola'}, {'Id': 76536, 'Name': 'Walt Davis'}]",1955,1955-56,1610612744,Golden State Warriors
1955-56,Regular Season,"[{'Id': 76136, 'Name': 'Ernie Beck'}, {'Id': 76555, 'Name': 'George Dempsey'}, {'Id': 76800, 'Name': 'Jack George'}, {'Id': 77634, 'Name': 'Jackie Moore'}, {'Id': 76838, 'Name': 'Joe Graboski'}, {'Id': 76998, 'Name': 'Larry Hennessy'}, {'Id': 77169, 'Name': 'Neil Johnston'}, {'Id': 76056, 'Name': 'Paul Arizin'}, {'Id': 76828, 'Name': 'Tom Gola'}, {'Id': 76536, 'Name': 'Walt Davis'}]",1955,1955-56,1610612744,Golden State Warriors
1955-56,Regular Season,"[{'Id': 78232, 'Name': 'Art Spoelstra'}, {'Id': 78453, 'Name': 'Bobby Wanzer'}, {'Id': 76958, 'Name': 'Chris Harris'}, {'Id': 78153, 'Name': 'Connie Simmons'}, {'Id': 77955, 'Name': 'Dick Ricketts'}, {'Id': 77573, 'Name': 'Don Meineke'}, {'Id': 76723, 'Name': 'Ed Fleming'}, {'Id': 78388, 'Name': 'Jack Twyman'}, {'Id': 76524, 'Name': 'James Davis'}, {'Id': 600016, 'Name': 'Maurice Stokes'}, {'Id': 77932, 'Name': 'Richie Regan'}]",1955,1955-56,1610612758,Kansas City Kings
1955-56,Playoffs,"[{'Id': 77579, 'Name': 'Chuck Mencel'}, {'Id': 77414, 'Name': 'Clyde Lovellette'}, {'Id': 76783, 'Name': 'Dick Garmaker'}, {'Id': 78086, 'Name': 'Dick Schnittker'}, {'Id': 77219, 'Name': 'Ed Kalafat'}, {'Id': 600012, 'Name': 'George Mikan'}, {'Id': 77032, 'Name': 'Lew Hitch'}, {'Id': 77480, 'Name': 'Slater Martin'}, {'Id': 77593, 'Name': 'Vern Mikkelsen'}, {'Id': 78169, 'Name': 'Whitey Skoog'}]",1955,1955-56,1610612747,Los Angeles Lakers
1955-56,Regular Season,"[{'Id': 78564, 'Name': 'Bob Williams'}, {'Id': 77579, 'Name': 'Chuck Mencel'}, {'Id': 77414, 'Name': 'Clyde Lovellette'}, {'Id': 76783, 'Name': 'Dick Garmaker'}, {'Id': 78086, 'Name': 'Dick Schnittker'}, {'Id': 77219, 'Name': 'Ed Kalafat'}, {'Id': 600012, 'Name': 'George Mikan'}, {'Id': 77055, 'Name': 'Johnny Horan'}, {'Id': 77032, 'Name': 'Lew Hitch'}, {'Id': 76701, 'Name': 'Ron Feiereisel'}, {'Id': 77480, 'Name': 'Slater Martin'}, {'Id': 77593, 'Name': 'Vern Mikkelsen'}, {'Id': 78169, 'Name': 'Whitey Skoog'}]",1955,1955-56,1610612747,Los Angeles Lakers
1955-56,Playoffs,"[{'Id': 76708, 'Name': 'Al Ferrari'}, {'Id': 76937, 'Name': 'Alex Hannum'}, {'Id': 76962, 'Name': 'Bob Harrison'}, {'Id': 77847, 'Name': 'Bob Pettit'}, {'Id': 78072, 'Name': 'Bob Schafer'}, {'Id': 78125, 'Name': 'Charlie Share'}, {'Id': 76414, 'Name': 'Jack Coleman'}, {'Id': 77551, 'Name': 'Jack McMahon'}, {'Id': 78249, 'Name': 'Jack Stephens'}, {'Id': 77799, 'Name': 'Medford Park'}]",1955,1955-56,1610612737,Milwaukee Hawks
1955-56,Regular Season,"[{'Id': 76708, 'Name': 'Al Ferrari'}, {'Id': 76937, 'Name': 'Alex Hannum'}, {'Id': 76962, 'Name': 'Bob Harrison'}, {'Id': 77847, 'Name': 'Bob Pettit'}, {'Id': 78072, 'Name': 'Bob Schafer'}, {'Id': 78125, 'Name': 'Charlie Share'}, {'Id': 78113, 'Name': 'Frank Selvy'}, {'Id': 76414, 'Name': 'Jack Coleman'}, {'Id': 77551, 'Name': 'Jack McMahon'}, {'Id': 78249, 'Name': 'Jack Stephens'}, {'Id': 77799, 'Name': 'Medford Park'}]",1955,1955-56,1610612737,Milwaukee Hawks
1955-56,Playoffs,"[{'Id': 77579, 'Name': 'Chuck Mencel'}, {'Id': 77414, 'Name': 'Clyde Lovellette'}, {'Id': 76783, 'Name': 'Dick Garmaker'}, {'Id': 78086, 'Name': 'Dick Schnittker'}, {'Id': 77219, 'Name': 'Ed Kalafat'}, {'Id': 600012, 'Name': 'George Mikan'}, {'Id': 77032, 'Name': 'Lew Hitch'}, {'Id': 77480, 'Name': 'Slater Martin'}, {'Id': 77593, 'Name': 'Vern Mikkelsen'}, {'Id': 78169, 'Name': 'Whitey Skoog'}]",1955,1955-56,1610612747,Minneapolis Lakers
1955-56,Regular Season,"[{'Id': 78564, 'Name': 'Bob Williams'}, {'Id': 77579, 'Name': 'Chuck Mencel'}, {'Id': 77414, 'Name': 'Clyde Lovellette'}, {'Id': 76783, 'Name': 'Dick Garmaker'}, {'Id': 78086, 'Name': 'Dick Schnittker'}, {'Id': 77219, 'Name': 'Ed Kalafat'}, {'Id': 600012, 'Name': 'George Mikan'}, {'Id': 77055, 'Name': 'Johnny Horan'}, {'Id': 77032, 'Name': 'Lew Hitch'}, {'Id': 76701, 'Name': 'Ron Feiereisel'}, {'Id': 77480, 'Name': 'Slater Martin'}, {'Id': 77593, 'Name': 'Vern Mikkelsen'}, {'Id': 78169, 'Name': 'Whitey Skoog'}]",1955,1955-56,1610612747,Minneapolis Lakers
1955-56,Regular Season,"[{'Id': 77843, 'Name': 'Bob Peterson'}, {'Id': 78061, 'Name': 'Bob Santini'}, {'Id': 76243, 'Name': 'Carl Braun'}, {'Id': 77537, 'Name': 'Dick McGuire'}, {'Id': 78405, 'Name': 'Ernie Vandeweghe'}, {'Id': 78142, 'Name': 'Gene Shue'}, {'Id': 76773, 'Name': 'Harry Gallatin'}, {'Id': 76081, 'Name': 'Jim Baechtold'}, {'Id': 78106, 'Name': 'Ken Sears'}, {'Id': 76404, 'Name': 'Nat Clifton'}, {'Id': 76704, 'Name': 'Ray Felix'}, {'Id': 76069, 'Name': 'Richard Atha'}, {'Id': 76611, 'Name': 'Walter Dukes'}]",1955,1955-56,1610612752,New York Knicks
1955-56,Playoffs,"[{'Id': 77247, 'Name': 'Bill Kenville'}, {'Id': 76693, 'Name': 'Dick Farley'}, {'Id': 78076, 'Name': 'Dolph Schayes'}, {'Id': 77394, 'Name': 'Earl Lloyd'}, {'Id': 76429, 'Name': 'Ed Conlin'}, {'Id': 77268, 'Name': 'George King'}, {'Id': 78374, 'Name': 'Jim Tucker'}, {'Id': 77248, 'Name': 'Johnny Kerr'}, {'Id': 78117, 'Name': 'Paul Seymour'}, {'Id': 77999, 'Name': 'Red Rocha'}]",1955,1955-56,1610612755,Philadelphia 76ers
1955-56,Regular Season,"[{'Id': 77247, 'Name': 'Bill Kenville'}, {'Id': 76693, 'Name': 'Dick Farley'}, {'Id': 78076, 'Name': 'Dolph Schayes'}, {'Id': 77394, 'Name': 'Earl Lloyd'}, {'Id': 76429, 'Name': 'Ed Conlin'}, {'Id': 77268, 'Name': 'George King'}, {'Id': 78374, 'Name': 'Jim Tucker'}, {'Id': 77248, 'Name': 'Johnny Kerr'}, {'Id': 78117, 'Name': 'Paul Seymour'}, {'Id': 77999, 'Name': 'Red Rocha'}]",1955,1955-56,1610612755,Philadelphia 76ers
1955-56,Playoffs,"[{'Id': 77247, 'Name': 'Bill Kenville'}, {'Id': 76693, 'Name': 'Dick Farley'}, {'Id': 78076, 'Name': 'Dolph Schayes'}, {'Id': 77394, 'Name': 'Earl Lloyd'}, {'Id': 76429, 'Name': 'Ed Conlin'}, {'Id': 77268, 'Name': 'George King'}, {'Id': 78374, 'Name': 'Jim Tucker'}, {'Id': 77248, 'Name': 'Johnny Kerr'}, {'Id': 78117, 'Name': 'Paul Seymour'}, {'Id': 77999, 'Name': 'Red Rocha'}]",1955,1955-56,1610612755,Philadelphia 76ers
1955-56,Regular Season,"[{'Id': 77247, 'Name': 'Bill Kenville'}, {'Id': 76693, 'Name': 'Dick Farley'}, {'Id': 78076, 'Name': 'Dolph Schayes'}, {'Id': 77394, 'Name': 'Earl Lloyd'}, {'Id': 76429, 'Name': 'Ed Conlin'}, {'Id': 77268, 'Name': 'George King'}, {'Id': 78374, 'Name': 'Jim Tucker'}, {'Id': 77248, 'Name': 'Johnny Kerr'}, {'Id': 78117, 'Name': 'Paul Seymour'}, {'Id': 77999, 'Name': 'Red Rocha'}]",1955,1955-56,1610612755,Philadelphia 76ers
1955-56,Playoffs,"[{'Id': 76136, 'Name': 'Ernie Beck'}, {'Id': 76555, 'Name': 'George Dempsey'}, {'Id': 76800, 'Name': 'Jack George'}, {'Id': 77634, 'Name': 'Jackie Moore'}, {'Id': 76838, 'Name': 'Joe Graboski'}, {'Id': 76998, 'Name': 'Larry Hennessy'}, {'Id': 77169, 'Name': 'Neil Johnston'}, {'Id': 76056, 'Name': 'Paul Arizin'}, {'Id': 76828, 'Name': 'Tom Gola'}, {'Id': 76536, 'Name': 'Walt Davis'}]",1955,1955-56,1610612744,Philadelphia Warriors
1955-56,Regular Season,"[{'Id': 76136, 'Name': 'Ernie Beck'}, {'Id': 76555, 'Name': 'George Dempsey'}, {'Id': 76800, 'Name': 'Jack George'}, {'Id': 77634, 'Name': 'Jackie Moore'}, {'Id': 76838, 'Name': 'Joe Graboski'}, {'Id': 76998, 'Name': 'Larry Hennessy'}, {'Id': 77169, 'Name': 'Neil Johnston'}, {'Id': 76056, 'Name': 'Paul Arizin'}, {'Id': 76828, 'Name': 'Tom Gola'}, {'Id': 76536, 'Name': 'Walt Davis'}]",1955,1955-56,1610612744,Philadelphia Warriors
1955-56,Regular Season,"[{'Id': 78232, 'Name': 'Art Spoelstra'}, {'Id': 78453, 'Name': 'Bobby Wanzer'}, {'Id': 76958, 'Name': 'Chris Harris'}, {'Id': 78153, 'Name': 'Connie Simmons'}, {'Id': 77955, 'Name': 'Dick Ricketts'}, {'Id': 77573, 'Name': 'Don Meineke'}, {'Id': 76723, 'Name': 'Ed Fleming'}, {'Id': 78388, 'Name': 'Jack Twyman'}, {'Id': 76524, 'Name': 'James Davis'}, {'Id': 600016, 'Name': 'Maurice Stokes'}, {'Id': 77932, 'Name': 'Richie Regan'}]",1955,1955-56,1610612758,Rochester Royals
1955-56,Regular Season,"[{'Id': 78232, 'Name': 'Art Spoelstra'}, {'Id': 78453, 'Name': 'Bobby Wanzer'}, {'Id': 76958, 'Name': 'Chris Harris'}, {'Id': 78153, 'Name': 'Connie Simmons'}, {'Id': 77955, 'Name': 'Dick Ricketts'}, {'Id': 77573, 'Name': 'Don Meineke'}, {'Id': 76723, 'Name': 'Ed Fleming'}, {'Id': 78388, 'Name': 'Jack Twyman'}, {'Id': 76524, 'Name': 'James Davis'}, {'Id': 600016, 'Name': 'Maurice Stokes'}, {'Id': 77932, 'Name': 'Richie Regan'}]",1955,1955-56,1610612758,Sacramento Kings
1955-56,Playoffs,"[{'Id': 76136, 'Name': 'Ernie Beck'}, {'Id': 76555, 'Name': 'George Dempsey'}, {'Id': 76800, 'Name': 'Jack George'}, {'Id': 77634, 'Name': 'Jackie Moore'}, {'Id': 76838, 'Name': 'Joe Graboski'}, {'Id': 76998, 'Name': 'Larry Hennessy'}, {'Id': 77169, 'Name': 'Neil Johnston'}, {'Id': 76056, 'Name': 'Paul Arizin'}, {'Id': 76828, 'Name': 'Tom Gola'}, {'Id': 76536, 'Name': 'Walt Davis'}]",1955,1955-56,1610612744,San Francisco Warriors
1955-56,Regular Season,"[{'Id': 76136, 'Name': 'Ernie Beck'}, {'Id': 76555, 'Name': 'George Dempsey'}, {'Id': 76800, 'Name': 'Jack George'}, {'Id': 77634, 'Name': 'Jackie Moore'}, {'Id': 76838, 'Name': 'Joe Graboski'}, {'Id': 76998, 'Name': 'Larry Hennessy'}, {'Id': 77169, 'Name': 'Neil Johnston'}, {'Id': 76056, 'Name': 'Paul Arizin'}, {'Id': 76828, 'Name': 'Tom Gola'}, {'Id': 76536, 'Name': 'Walt Davis'}]",1955,1955-56,1610612744,San Francisco Warriors
