http://example.org/nba/state_NM,http://example.org/nba/stateName,New Mexico
http://example.org/nba/state_NV,http://example.org/nba/stateName,Nevada
http://example.org/nba/state_NY,http://example.org/nba/stateName,New York
http://example.org/nba/state_OH,http://example.org/nba/stateName,Ohio
http://example.org/nba/state_OK,http://example.org/nba/stateName,Oklahoma
http://example.org/nba/state_OR,http://example.org/nba/stateName,Oregon
http://example.org/nba/state_PA,http://example.org/nba/stateName,Pennsylvania
http://example.org/nba/state_PR,http://example.org/nba/stateName,Puerto Rico
http://example.org/nba/state_RI,http://example.org/nba/stateName,Rhode Island
http://example.org/nba/state_SC,http://example.org/nba/stateName,South Carolina
http://example.org/nba/state_SD,http://example.org/nba/stateName,South Dakota
http://example.org/nba/state_TN,http://example.org/nba/stateName,Tennessee
http://example.org/nba/state_TO,http://example.org/nba/stateName,Toronto - Canada
http://example.org/nba/state_TT,http://example.org/nba/stateName,Trust Territories
http://example.org/nba/state_TX,http://example.org/nba/stateName,Texas
http://example.org/nba/state_TX,http://example.org/nba/Flag,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Flag_of_Texas.svg/255px-Flag_of_Texas.svg.png
http://example.org/nba/state_UT,http://example.org/nba/stateName,Utah
http://example.org/nba/state_VA,http://example.org/nba/stateName,Virginia
http://example.org/nba/state_VI,http://example.org/nba/stateName,Virgin Islands
http://example.org/nba/state_VN,http://example.org/nba/stateName,Vancouver - Canada
http://example.org/nba/state_VN,http://example.org/nba/Flag,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Flag_of_Vancouver.svg/255px-Flag_of_Vancouver.svg.png
http://example.org/nba/state_VT,http://example.org/nba/stateName,Vermont
http://example.org/nba/state_WA,http://example.org/nba/stateName,Washington
http://example.org/nba/state_WI,http://example.org/nba/stateName,Wisconsin
http://example.org/nba/state_WV,http://example.org/nba/stateName,West Virginia
http://example.org/nba/state_WY,http://example.org/nba/stateName,Wyoming
http://example.org/nba/conference_1,http://example.org/nba/conferenceName,Eastern Conference
http://example.org/nba/conference_2,http://example.org/nba/conferenceName,Western Conference
http://example.org/nba/division_1,http://example.org/nba/divisionName,Atlantic
http://example.org/nba/division_1,http://example.org/nba/divisionConference,http://example.org/nba/conference_1
http://example.org/nba/division_2,http://example.org/nba/divisionName,Central
http://example.org/nba/division_2,http://example.org/nba/divisionConference,http://example.org/nba/conference_1
